0,6881,0.10,1800
0,6906,7.10,1800
0,6935,3.33,1800
0,6963,1043.73,1800
0,6991,1911.79,1800
0,7022,2498.76,1800
0,7053,2745.78,1800
0,7084,2816.05,1800
0,7114,2978.32,1800
0,7145,3030.51,1800
0,7177,3043.94,1800
0,7206,3059.06,1800
0,7236,3037.54,1800
0,7268,3028.21,1800
0,7299,3042.88,1800
0,7328,3058.63,1800
0,7359,3046.77,1800
0,7390,3041.63,1800
0,7421,3048.72,1800
0,7451,3070.65,1800
0,7482,3080.26,1800
0,7513,3075.00,1800
0,7543,3072.73,1800
0,7574,3043.52,1800
0,7604,3077.78,1800
0,7636,3092.71,1800
0,7666,3080.46,1800
0,7696,3065.68,1800
0,7727,3040.40,1800
0,7758,3048.20,1800
0,7788,3032.81,1800
0,7819,3054.27,1800
0,7849,3044.85,1800
0,7880,3050.16,1800
0,7911,3061.83,1800
0,7942,3048.18,1800
0,7972,3042.26,1800
0,8003,3067.77,1800
0,8033,3078.92,1800
0,8064,3046.28,1800
0,8095,3060.21,1800
0,8125,3056.80,1800
0,8156,3055.37,1800
0,8186,3054.80,1800
0,8218,3073.22,1800
0,8248,3071.91,1800
0,8279,3062.00,1800
0,8309,3057.62,1800
0,8341,3065.08,1800
0,8371,3068.40,1800
0,8401,3051.06,1800
0,8432,3052.80,1800
0,8463,3053.60,1800
0,8493,3063.37,1800
0,8524,3048.81,1800
0,8555,3042.46,1800
0,8585,3058.51,1800
0,8615,3046.72,1800
0,8646,3050.98,1800
0,8678,3062.25,1800
0,8708,3057.72,1800
0,8738,3065.15,1800
0,8769,3068.43,1800
0,8801,3079.22,1800
0,8830,3046.30,1800
0,8860,3050.82,1800
0,8892,3052.77,1800
0,8923,3053.56,1800
0,8953,3072.76,1800
0,8983,3062.36,1800
0,9015,3076.55,1800
0,9044,3054.53,1800
0,9075,3054.43,1800
0,9106,3054.34,1800
0,9138,3054.23,1800
0,9167,3044.85,1800
0,9198,3050.20,1800
0,9229,3071.28,1800
0,9260,3071.06,1800
0,9290,3061.63,1800
0,9321,3038.66,1800
0,9352,3056.87,1800
0,9382,3046.03,1800
0,9412,3050.67,1800
0,9443,3033.84,1800
0,9475,3045.34,1800
0,9504,3069.11,1800
0,9535,3051.32,1800
0,9566,3052.97,1800
0,9597,3044.30,1800
0,9627,3068.67,1800
0,9658,3051.18,1800
0,9689,3043.52,1800
0,9719,3058.91,1800
0,9750,3065.66,1800
0,9781,3068.66,1800
0,9811,3051.14,1800
0,9842,3043.46,1800
0,9872,3049.57,1800
0,9903,3061.61,1800
0,9934,3048.04,1800
0,9964,3042.12,1800
0,9995,3049.01,1800
0,10025,3042.52,1800
0,10057,3049.10,1800
0,10087,3042.60,1800
0,10118,3049.16,1800
0,10148,3042.63,1800
0,10179,3077.40,1800
0,10210,3083.15,1800
0,10240,3057.43,1800
0,10271,3046.27,1800
0,10302,3050.71,1800
0,10332,3062.09,1800
0,10362,3048.30,1800
0,10394,3042.27,1800
0,10424,3039.54,1800
0,10455,3057.27,1800
0,10485,3055.63,1800
0,10517,3054.83,1800
0,10547,3073.28,1800
0,10577,3053.20,1800
0,10608,3063.20,1800
0,10639,3058.14,1800
0,10670,3074.75,1800
0,10699,3082.02,1800
0,10731,3056.94,1800
0,10762,3064.80,1800
0,10791,3058.88,1800
0,10822,3075.04,1800
0,10853,3063.31,1800
0,10884,3048.81,1800
0,10914,3033.07,1800
0,10945,3082.55,1800
0,10977,3094.83,1800
0,11006,3081.34,1800
0,11037,3066.10,1800
0,11068,3031.25,1800
0,11099,3034.85,1800
0,11128,3036.36,1800
0,11159,3065.25,1800
0,11191,3059.08,1800
0,11222,3065.70,1800
0,11251,3059.24,1800
0,11282,3047.06,1800
0,11313,3060.52,1800
0,11343,3056.94,1800
0,11374,3064.85,1800
0,11405,3068.31,1800
0,11437,3069.75,1800
0,11466,3079.78,1800
0,11497,3074.84,1800
0,11528,3063.22,1800
0,11558,3048.74,1800
0,11588,3061.25,1800
0,11619,3057.33,1800
0,11651,3055.54,1800
0,11681,3045.41,1800
0,11711,3059.80,1800
0,11742,3075.47,1800
0,11772,3063.52,1800
0,11804,3067.68,1800
0,11834,3050.69,1800
0,11865,3052.72,1800
0,11896,3063.01,1500
0,11926,3076.90,1500
0,11957,3064.14,1500
0,11987,3058.58,1500
0,12018,3084.36,1500
0,12049,3076.77,1500
0,12079,3007.70,1500
0,12110,2808.29,1500
0,12141,2646.00,1500
0,12171,2490.50,1500
0,12201,2291.05,1500
0,12232,2166.29,1500
0,12264,2017.81,1500
0,12294,1840.18,1500
0,12324,1724.98,1500
0,12356,1618.27,1500
0,12385,1496.39,1500
0,12417,1349.24,1500
0,12446,1228.59,1500
0,12478,1128.80,1500
0,12508,1066.43,1500
0,12538,964.05,1500
0,12569,872.33,1500
0,12601,794.61,1500
0,12631,704.30,1500
0,12661,636.66,1500
0,12692,550.70,1500
0,12723,484.95,1500
0,12752,418.66,1500
0,12784,370.87,1500
0,12816,340.61,1500
0,12846,317.95,1500
0,12875,289.32,1500
0,12906,276.79,1500
0,12938,261.90,1500
0,12967,245.99,1500
0,12998,229.67,1500
0,13029,222.54,1500
0,13060,210.00,1500
0,13090,195.14,1500
0,13121,179.27,1500
0,13152,172.31,1500
0,13182,169.26,1500
0,13213,167.96,1500
0,13243,167.39,1500
0,13275,176.53,1500
0,13304,171.10,1500
0,13335,178.18,1500
0,13366,134.24,1500
0,13398,105.64,1500
0,13427,55.54,1500
0,13458,33.70,1500
0,13489,24.14,1500
0,13519,10.54,1500
0,13550,4.62,1500
0,13581,2.05,1500
0,13612,0.92,1500
0,13642,0.39,1500
0,13673,0.20,1500
0,13703,9.52,1500
0,13734,4.18,1500
0,13764,1.82,1500
0,13795,0.83,1500
0,13826,0.38,1500
0,13857,0.18,1500
0,13887,0.07,1500
0,13918,0.07,1500
0,13948,0.05,1500
0,13979,0.02,1500
0,14010,0.03,1500
0,14041,0.05,1500
0,14071,0.04,1500
0,14102,0.01,1500
0,14132,0.04,1500
0,14162,0.04,1500
0,14194,0.03,1500
0,14224,0.01,1500
0,14255,0.04,1500
0,14285,0.04,1500
0,14317,0.03,1500
0,14347,0.01,1500
0,14377,0.04,1500
0,14408,0.04,1500
0,14439,9.42,1500
0,14470,13.53,1500
0,14500,5.95,1500
0,14531,12.01,1500
0,14562,5.24,1500
0,14592,11.71,1500
0,14622,5.14,1500
0,14654,2.26,1500
0,14684,0.98,1500
0,14714,0.46,1500
0,14745,0.22,1500
0,14777,0.11,1500
0,14807,0.05,1500
0,14837,0.06,1500
0,14868,0.04,1500
0,14899,0.02,1500
0,14929,0.02,1500
0,14959,0.04,1500
0,14991,0.04,1500
0,15022,0.01,1500
0,15051,0.03,1500
0,15082,0.03,1500
0,15113,0.03,1500
0,15143,0.01,1500
0,15174,0.04,1500
0,15205,0.04,1500
0,15237,0.03,1500
0,15266,0.01,1500
0,15297,0.04,1500
0,15328,9.43,1500
0,15358,13.52,1500
0,15388,5.91,1500
0,15419,2.62,1500
0,15451,1.16,1500
0,15481,0.51,1500
0,15511,0.25,1500
0,15542,0.14,1500
0,15572,0.08,1500
0,15604,0.03,1500
0,15634,0.04,1500
0,15665,0.04,1500
0,15696,0.04,1500
0,15726,0.01,1500
0,15757,0.04,1500
0,15788,0.04,1500
0,15819,0.02,1500
0,15849,0.01,1500
0,15880,0.04,1500
0,15910,0.04,1500
0,15941,0.02,1500
0,15971,0.03,1500
0,16002,0.03,1500
0,16032,0.03,1500
0,16064,0.01,1500
0,16094,0.04,1500
0,16124,0.04,1500
0,16156,0.04,1500
0,16186,0.01,1500
0,16217,0.04,1500
0,16247,0.04,1500
0,16279,0.02,1500
0,16309,0.01,1500
0,16338,0.04,1500
0,16370,0.04,1500
0,16401,9.41,1500
0,16431,4.13,1500
0,16461,11.23,1500
0,16492,4.92,1500
0,16524,2.14,1500
0,16553,0.97,1500
0,16584,0.45,1500
0,16616,0.21,1500
0,16646,0.08,1500
0,16676,0.07,1500
0,16707,9.45,1500
0,16739,4.14,1500
0,16768,1.81,1500
0,16798,0.83,1500
0,16830,9.78,1500
0,16861,4.27,1500
0,16890,1.89,1500
0,16921,0.86,1800
0,16952,0.39,1800
0,16984,0.16,1800
0,17013,75.30,1800
0,17044,1424.78,1800
0,17076,2116.84,1800
0,17105,2588.45,1800
0,17136,2831.99,1800
0,17167,2966.58,1800
0,17199,3016.03,1800
0,17227,3056.36,1800
0,17258,3064.58,1800
0,17289,3049.37,1800
0,17320,3070.92,1800
0,17350,3080.31,1800
0,17381,3065.66,1800
0,17412,3068.63,1800
0,17443,3079.33,1800
0,17473,3074.61,1800
0,17504,3063.17,1800
0,17536,3058.12,1800
0,17565,3084.08,1800
0,17596,3095.51,1800
0,17626,3091.08,1800
0,17657,3070.33,1800
0,17687,3061.25,1800
0,17718,3076.15,1800
0,17750,3063.77,1800
0,17780,3067.75,1800
0,17810,3078.94,1800
0,17841,3074.46,1800
0,17871,3081.85,1800
0,17903,3075.66,1800
0,17933,3082.44,1800
0,17964,3075.98,1800
0,17995,3091.91,1800
0,18025,3089.49,1800
0,18055,3060.29,1800
0,18086,3085.11,1800
0,18117,3095.87,1800
0,18147,3091.21,1800
0,18178,3061.03,1800
0,18208,3076.04,1800
0,18240,3073.15,1800
0,18270,3071.93,1800
0,18300,3080.81,1800
0,18331,3094.05,1800
0,18362,3081.00,1800
0,18393,3056.58,1800
0,18423,3083.47,1800
0,18454,3076.40,1800
0,18485,3063.88,1800
0,18515,3058.52,1800
0,18545,3093.69,1800
0,18577,3090.25,1800
0,18607,3069.95,1800
0,18637,3061.14,1800
0,18668,3076.04,1800
0,18700,3091.94,1800
0,18729,3098.90,1800
0,18760,3073.78,1800
0,18791,3072.14,1800
0,18822,3099.62,1800
0,18852,3102.30,1800
0,18883,3084.64,1800
0,18914,3076.90,1800
0,18945,3101.66,1800
0,18974,3112.63,1800
0,19005,3107.94,1800
0,19037,3087.07,1800
0,19066,3087.36,1800
0,19097,3087.55,1800
0,19128,3096.98,1800
0,19160,3072.87,1800
0,19189,3071.74,1800
0,19220,3061.93,1800
0,19251,3085.81,1800
0,19281,3096.18,1800
0,19312,3081.98,1800
0,19343,3075.80,1800
0,19374,3082.47,1800
0,19404,3094.72,1800
0,19434,3090.73,1800
0,19465,3098.44,1800
0,19496,3092.33,1800
0,19526,3089.66,1800
0,19557,3088.58,1800
0,19588,3116.30,1800
0,19619,3109.51,1800
0,19649,3087.78,1800
0,19680,3068.98,1800
0,19710,3060.72,1800
0,19741,3057.03,1800
0,19772,3093.05,1800
0,19803,3090.08,1800
0,19833,3088.74,1800
0,19864,3097.46,1800
0,19894,3110.72,1800
0,19924,3088.31,1800
0,19956,3087.96,1800
0,19986,3097.11,1800
0,20017,3110.55,1800
0,20047,3097.66,1800
0,20079,3101.45,1800
0,20109,3112.41,1800
0,20140,3107.84,1800
0,20170,3115.27,1800
0,20201,3099.73,1800
0,20232,3092.92,1800
0,20262,3099.30,1800
0,20293,3111.50,1800
0,20324,3107.45,1800
0,20354,3105.67,1800
0,20384,3086.10,1800
0,20416,3105.72,1800
0,20446,3114.34,1800
0,20476,3108.70,1800
0,20507,3096.81,1800
0,20539,3129.22,1800
0,20569,3133.98,1800
0,20599,3126.69,1800
0,20630,3104.70,1800
0,20661,3076.20,1800
0,20690,3101.44,1800
0,20721,3093.68,1800
0,20752,3109.08,1800
0,20784,3096.97,1800
0,20813,3091.71,1800
0,20844,3108.26,1800
0,20876,3096.64,1800
0,20905,3110.32,1800
0,20936,3097.53,1800
0,20967,3110.76,1800
0,20999,3107.16,1800
0,21028,3114.91,1800
0,21059,3108.95,1800
0,21090,3096.98,1800
0,21121,3110.55,1800
0,21150,3107.02,1800
0,21181,3105.50,1800
0,21213,3104.82,1800
0,21243,3095.14,1800
0,21273,3090.92,1800
0,21304,3089.04,1800
0,21336,3116.44,1800
0,21365,3119.01,1800
0,21396,3110.77,1800
0,21427,3097.73,1800
0,21457,3101.40,1800
0,21487,3093.62,1800
0,21519,3080.87,1800
0,21550,3094.07,1800
0,21580,3109.20,1800
0,21610,3106.46,1800
0,21641,3095.87,1800
0,21672,3091.24,1800
0,21703,3079.74,1800
0,21733,3093.56,1800
0,21764,3080.82,1800
0,21795,3093.99,1800
0,21825,3080.96,1800
0,21856,3065.91,1800
0,21885,3087.56,1800
0,21918,3087.58,1800
0,21948,3087.59,1500
0,21979,3068.83,1500
0,22009,3079.43,1500
0,22040,3074.57,1500
0,22070,3053.72,1500
0,22100,3035.27,1500
0,22131,2895.50,1500
0,22163,2646.49,1500
0,22193,2434.36,1500
0,22223,2219.54,1500
0,22254,2059.83,1500
0,22285,1905.44,1500
0,22316,1772.27,1500
0,22346,1601.34,1500
0,22378,1460.85,1500
0,22408,1324.25,1500
0,22437,1180.04,1500
0,22469,1079.46,1500
0,22500,997.91,1500
0,22530,887.08,1500
0,22560,810.48,1500
0,22592,720.63,1500
0,22623,634.35,1500
0,22652,596.71,1500
0,22683,523.87,1500
0,22714,482.61,1500
0,22745,427.01,1500
0,22775,365.16,1500
0,22806,319.32,1500
0,22838,280.50,1500
0,22867,263.53,1500
0,22897,246.75,1500
0,22928,248.79,1500
0,22960,230.88,1500
0,22989,232.45,1500
0,23020,223.77,1500
0,23051,219.96,1500
0,23083,227.67,1500
0,23112,221.67,1500
0,23143,219.04,1500
0,23174,217.89,1500
0,23204,217.37,1500
0,23234,217.18,1500
0,23265,207.68,1500
0,23297,203.53,1500
0,23326,211.08,1500
0,23357,214.43,1500
0,23388,206.48,1500
0,23419,156.00,1500
0,23449,124.55,1500
0,23480,101.44,1500
0,23511,63.12,1500
0,23541,36.98,1500
0,23572,25.57,1500
0,23603,11.20,1500
0,23633,4.91,1500
0,23664,2.13,1500
0,23694,10.37,1500
0,23725,4.55,1500
0,23756,2.01,1500
0,23786,0.87,1500
0,23817,9.82,1500
0,23847,4.31,1500
0,23879,1.89,1500
0,23909,0.83,1500
0,23940,0.40,1500
0,23970,0.19,1500
0,24001,0.08,1500
0,24032,0.06,1500
0,24062,0.05,1500
0,24093,0.04,1500
0,24124,0.01,1500
0,24154,0.04,1500
0,24184,0.04,1500
0,24216,0.03,1500
0,24246,0.00,1500
0,24276,0.04,1500
0,24307,0.04,1500
0,24339,0.03,1500
0,24369,9.41,1500
0,24399,22.94,1500
0,24430,10.05,1500
0,24461,4.39,1500
0,24492,1.94,1500
0,24521,0.88,1500
0,24553,0.40,1500
0,24584,0.17,1500
0,24613,0.11,1500
0,24644,0.07,1500
0,24676,0.05,1500
0,24706,9.42,1500
0,24736,4.15,1500
0,24767,1.83,1500
0,24799,0.81,1500
0,24828,0.36,1500
0,24859,0.19,1500
0,24890,0.10,1500
0,24921,0.04,1500
0,24951,9.44,1500
0,24981,13.55,1500
0,25013,5.93,1500
0,25043,21.38,1500
0,25073,9.37,1500
0,25104,4.12,1500
0,25136,1.82,1500
0,25165,10.18,1500
0,25196,4.48,1500
0,25227,1.98,1500
0,25259,0.88,1500
0,25288,0.39,1500
0,25319,9.61,1500
0,25350,4.21,1500
0,25380,11.24,1500
0,25411,4.92,1500
0,25441,2.18,1500
0,25473,0.97,1500
0,25503,0.42,1500
0,25533,9.61,1500
0,25564,4.22,1500
